5123783350,小说控的我书荒了,女,浙江 湖州,1997-10-17,4407763561967851,          我抢到一张杭州900的，可我想和朋友去，所以有没有抢到连坐却想一个人看的【我知道不太可能，但要有梦想】我可以补差价，呜呜呜呜呜          
3675856983,Aloe-9,女,浙江 杭州,1998-05-20,4407763561663353,          小刘太难了          
1973331343,木木王老师,女,浙江 绍兴,射手座,4407763549047650,          #周杰伦演唱会#    #周杰伦杭州演唱会#   全程陪跑，告诉我你们都是怎么抢到票的？太难了。 
3134599603,我就系最靓的仔,男,广东 广州,,4407763536706098,         日常营业    欢迎各位小伙伴光临本店    欢迎帅哥美女们来互捞    
5432015071,shen菇凉521jay男人,女,江苏,1997-11-22,4407763511985934,        我们都特别想看杰伦，但是购票需谨慎，特别是别人的票时，别被骗了。千万要小心。 
5126598580,只要是你都不算太晚,男,浙江 杭州,1995-01-12,4407763427419800,         日常捞积分    
3927926846,一碗番茄牛腩面,女,浙江 杭州,1995-08-17,4407763419344263,          我特么笑死 900您出2200 您有这么缺钱吗你这不是黄牛难道还是水牛啊 
2602773830,源仔,女,其他,天蝎座,4407763368838128,         求两张杭州看台，接受适当加价，黄牛勿扰了谢谢 
5199571367,木一木休,女,浙江,2000-05-22,4407763339412422,         10.19上海求求了 拒绝黄牛             
2691398620,壹個浪仔,男,海外,1997-05-28,4407763331007586,         换一张17的有小可爱吗？ 
3465077564,SOONSOAR,女,陕西 西安,1997-06-08,4407763331005403,          杭州站17日 抢到了900的，太穷了想换500的，有人换吗？可以现场面交的那种          
1792977904,Eva酱和小乖乖,女,广东 深圳,1992-02-29,4407763293982872,        抢到两张票了，老公闺蜜都不和我去，我和谁去？ 
2292313775,江沅阿,女,浙江 杭州,1997-01-29,4407763293432656,         三年没抢到 气的说不出话       
5697622285,yx-18,女,福建,,4407763289745834,          求2张看台900的。谢谢 
1804220893,现丶现现现女友,女,上海,2011-06-04,4407763238789623,        求杭州演唱会 16.17都行 内场票 求两张连坐          ，可以给一个没有看过的人一次机会吗          ，骗子，黄牛滚！ 
1994429261,水底珠,女,浙江 杭州,01-01,4407763226701230,        跪求 周六 900看台一张 有人出吗    
3618937162,Binibini彬,女,江苏,1995-02-26,4407763226181556,         求杭州两张900连坐的，周六，周日都可以       
3052356903,morezazaza,女,浙江 杭州,狮子座,4407763200965710,         求杭州11.16两张 700，900，1300都可          
5210073138,Msenseyeis,男,四川 成都,1998-06-13,4407763171541902,          #带着边框一起拍#   一起来寻找记忆中的“周杰伦”！ 
2057843584,AkA_freely,男,陕西 咸阳,01-01,4407763163957061,         今年是咋了 咋就这么难呢 杭州 抢不上 厦门抢不上 南京也抢不上 ..... 
5642193591,uOiiiiii_,女,浙江 杭州,2000-01-18,4407763146672826,        我似乎感受到了些许绝望 求！！周杰伦杭州黄龙11.16看台票！！ 
7200626287,故事的小黄花飘落在爱情悬崖,女,其他,双子座,4407763109107789,         炫耀一下～抢了好多次终于抢到了，本人感觉这次好抢一些。 
1033438261,捧着风O,女,山东 淄博,1997-03-17,4407763058324372,         真心想出一张700的票      #周杰伦长沙演唱会#    可以私我 走咸鱼 
1839290993,吃饭睡觉玩兜兜,男,浙江 宁波,1993-05-31,4407763033362408,        求两张周六900连座的票  可以接受适当加价          
5157805325,甜甜的倔强,女,浙江 杭州,1993-02-01,4407763013189006,        抵制黄牛，从我做起！ 
7270446269,否极泰来198605,男,江苏,2000-11-14,4407763008142337,        求杭州站，南京站星期六的票，可小刀但大接受不住学生党一个 
5880662502,HaChul-A,女,浙江 杭州,2001-03-13,4407762975060725,          #周杰伦杭州演唱会#   出周杰伦杭州演唱会11.16周六900价位看台一张 
3220064871,池于_Eddie,女,黑龙江,0001-00-00,4407762966108665,        打榜一家人，抢票是愁人。😒 
2288010632,涵儿Jenny,女,海外 美国,天秤座,4407762962451212,        TMD好恶心啊   我抢不到所以心态爆炸了，上微博和群里姐妹们诉苦，然后看了看超话   有些蛆今天刚抢然后就转票，还给你溢价   回头还骂你自己没本事抢不到，瞧把你给能耐的   不去看还去抢噢，自己不是黄牛噢   你不是黄牛是啥    
5856663344,蟹肉火腿肠,女,海外,2001-05-05,4407762928831849,        我好快乐，今年好满足啊！见到了王俊凯，这下又可以见周杰伦了！这两位都是我喜欢了好久好久的，希望今年还可以去王俊凯个唱，这样子我就圆满了 
6354067429,芋圆头号粉丝儿,女,广东,1998-09-01,4407762916020758,        抢了票之后以各种理由出票或者不走闲鱼的，要不就是想借周杰伦赚钱，要不就是骗子，骗子新招很多，任何不走闲鱼叫直接ex zfb转账的都是骗子，转了账之后直接拉黑，钱就追不回来啦 
5110150580,101等你下课,女,浙江 杭州,1998-12-03,4407762916017091,         没抢的 过来安慰的抱抱      101等你下课的微博视频   
5348191770,娱星酱,男,江苏 徐州,1997-06-23,4407762903326751,  #周杰伦演唱会#  周杰伦演唱会来了，大家都知道门票难抢，千万不要去其它地方买黄牛票，以免上当受骗！ 
1785526310,锦鲤菌_,女,江苏 南通,射手座,4407762890800147,              #周杰伦演唱会#   抵制黄牛 
6459916206,今天是哈密瓜味儿的,男,其他,,4407762862140416,         杭州900看台出一张，代价私聊⑧ 
5715251483,不加糖的晓辰,女,浙江,2000-04-14,4407762857937522,         真实的，我落泪、情绪零碎 
3045940357,我的闹钟怎么叫不醒我_,男,山东,白羊座,4407762857437806,         1000出一张10.27济南的800看台票。 
2737892344,宁其佳啊,女,广西 南宁,1996-02-25,4407762819820036,          #周杰伦演唱会#   谁买黄牛谁是狗 
5686478471,娱乐翻车现场,女,北京,1998-08-11,4407762794601312,地表最强忘词   直接freestyle，现场改编，简直太帅了      #中国新说唱#        娱乐翻车现场的微博视频   
1611841303,Vivsse,女,浙江 杭州,0001-00-00,4407762698482901,         我竟然不知道今天开票       求票2张 杭州上海都可以 
2147072860,沉默不语的一段,女,上海,1992-07-11,4407762664352545,          有票了 真的激动的哭出来    
5199571367,木一木休,女,浙江,2000-05-22,4407762660156442,         上海10.19场有票吗 跪求了             
1865658821,抹茶星冰很好喝,女,海外 其他,,4407762655853416,         求两张杭州站看台900的，16、17号都可         黄牛，高溢价者勿扰 
2473386071,一年13个月都在努力减肥的瑞星星,女,北京 海淀区,1991-01-05,4407762601578156,        绝望到哭泣！！有没有姐妹愿意转杭州站900看台票？哪天的都行！ 
3138570524,Juna_R,女,其他,0001-00-00,4407762530127218,          对！我答对了！还进去了！能选到票！ 周六没抢到，倒回去还能选周日！ 然后，  #天气既天意#   最后付款的时候卡死了           
6577518473,周杰伦超话,男,其他,1979-01-18,4407762513812916,         收票求票的！既然你写了拒绝黄牛那么就不要接受溢价！！！抵制黄牛人人有责！所谓“歌迷”加价都是黄牛！ 
1811943470,3xinc,男,其他,1998-02-04,4407762509113656,          两张11.17 900杭州的 想换上海的 ！ 
1971188661,小R今年要怀挺呀,女,其他,狮子座,4407762484665047,         太难了   上海南京杭州都没有抢到，只抢到济南的，有没有人想要用江浙沪的换济南的   求求大家了   求换啊啊啊啊 
2884630650,森胤屿夜,男,浙江 杭州,1994-05-30,4407762370558604,         900杭州的收两张🙏 
5487521075,蹊成自下言不李桃,男,甘肃,1982-04-10,4407762362548542,         再往前追溯到大学的时候，听的第一首歌应该是《东风破》。 
1790794993,milk_suu,女,其他,0001-00-00,4407762333127609,         求周杰伦上海580/980两张连票，杭州南京500/700两张连票～ 骗子黄牛绕道 
5538725607,一只拉面熊,男,浙江,天蝎座,4407762308399544,         杭州求500/700/900 连坐  溢价别太高就行 
2499790700,CHENGCHENGXU-,女,浙江 温州,0001-00-00,4407762299511891,        或许有没有今天抢到杭州门票的朋友想换一张南京的鸭    
5100814966,漆木先生,男,浙江 杭州,1995-04-14,4407762278496319,          黄牛你妈买菜必涨价，超级加倍！ 你爷爷下棋必被指指点点！ 你奶奶跳广场舞没有背景音乐！ 你打游戏电脑必重启！                 
1747946431,用户d100ylwnui,男,其他,,4407762274298781,        有两张1117，900两张 
5875846928,叁斯人,女,浙江,1996-05-08,4407762274297686,         求周董杭州站演唱会，700/900的门票，谢谢🙏 
6370011631,柿子娱乐,女,北京 东城区,1992-04-02,4407762211521248,  #周杰伦演唱会#  周杰伦演唱会来了，粉丝们现在抢到票了吗      想看一场杰伦的演唱会太难了 ！ 
5252723681,陆小王SS,男,河北 沧州,1990-11-27,4407762182106594,        日常互捞打榜积分 
6045901429,Mr_TZC,男,河北,1987-01-25,4407762173947980,         抢到了2张 
6621506773,宇宙小慧星,男,海外,2019-07-03,4407762157351822,         出一张杭州周日900的 
5239748223,GY露,女,其他,双子座,4407762156722238,         怎么想看个演唱会那么难？？？ 
5372894244,美少男的小女友,女,浙江 杭州,,4407762148492549,         有需要的吗！ 
7120466133,我的儿子必须出道,女,浙江,2002-11-15,4407762144112430,         有没有姐妹接受周日换周六的 
6383215552,伦粉阿lin,男,浙江 金华,2000-05-30,4407762131917495,         求周杰伦2019杭州演唱会11.16，700或者900价位的单张，可合适加价          
2634437207,只想睡觉的懒羊羊,男,四川,摩羯座,4407762107184080,         哪位小伙伴知道成都站大概什么时候卖票吗？ 
1922549053,只是在的小猫,女,浙江 杭州,01-01,4407762073351096,        求一张杭州的票，💰➕的多的勿扰 
2897957105,影娱学长,男,福建 龙岩,双子座,4407762060302051,          #周杰伦演唱会#   抵制黄牛从我做起！！！ 哈哈哈 周董这次的演唱会你抢到票了吗    那么你还记得你是从哪首歌爱上周杰伦的呢？ （评论区补充）      影娱学长的微博投票   
5886150530,微之南衣,女,上海,,4407762018472381,          #周杰伦演唱会#   不出所料  继上海南京之后  杭州又没抢到              今年是看不到了么              算了  明年再抢吧  正好今年新专出不来          
6010918765,李大姗shan,女,广东 广州,1997-12-08,4407761859045056,         今年还有吗          我的生日愿望啊，过了那么多久了，今年生日还要再许一遍？？？ 
3050949701,全宇宙最什么-,女,浙江 杭州,双鱼座,4407761796666494,         跪倒在付款界面 好惨一女的😭 
3646166581,古拉娜拉之神,女,云南 昆明,1993-11-26,4407761783415064,         杭州演唱会两个人的门票太难抢了 之前抢到的长沙演唱会门票的运气没有延续到杭州场 惨兮兮 
2533579001,爱周颖真是太好了呢,男,其他,,4407761767241970,        求两张两连杭州900的，我特么该信谁 
2687452913,zdx痣多星,女,海外,2000-12-13,4407761733218577,         开心       
2889812924,2x-Hh,男,海外,1998-11-28,4407761703545298,          出一张长沙700看台票 
5530662542,_鱼丸丸丸Wait,女,浙江 杭州,2000-06-03,4407761682790292,买错了11.17周杰伦杭州的演唱会1700内场票 想换成11.16的 或者价格合适就出 或者换900看台票补钱 
6484090589,小亮歌,男,浙江 杭州,水瓶座,4407761665979576,        求一张杭州500的票，当面交易 
2468002875,两米一大长腿呀,女,浙江 宁波,01-01,4407761662036267,         求杭州16号看台票900票价2张～接受小幅度溢价，拒绝黄牛🐂。谢谢 
1352693761,西游却似东行,男,浙江 杭州,1994-09-03,4407761608045825,原价出一张周杰伦杭州演唱会900的票，只出给微博看起来像真杰迷的，小号黄牛不回     #周杰伦演唱会#    #周杰伦杭州演唱会#                    
1791914971,Ritawkr_,女,上海 浦东新区,金牛座,4407761607398276,        我来了我来了 开心！两张票超级顺利的买到了    
5797712653,安静的世界我不懂,男,其他,,4407761602927777,          出11.17周日900看台一张，走平台。 
5874052481,今年我要长胖十斤,女,浙江 杭州,,4407761582181192,         求杭州五张900/500，两张内场      可小溢价，黄牛勿扰！！！！ 
5127900096,少o女,女,其他,白羊座,4407761578248810,         求杭州站看台票 黄牛勿扰！！！ 
2837109314,没有酒窝的头像,女,其他,0001-00-00,4407761569566030,          杭州的票有多的嘛 求转       
1775962321,戀愛眠葯,女,浙江 杭州,1994-12-09,4407761557224068,         求杭州的2张700或900的票，可接受适当加价，黄牛勿扰 
7251060660,木子王见的soso,女,广东,1988-08-08,4407761528079641,  #周杰伦演唱会#   jl  #周杰伦杭州演唱会#   胖伦的票太难抢啦 @周杰伦资讯网官方微博  
2336535585,今天喝假奶了吗,女,浙江 杭州,摩羯座,4407761515196229,         哥？在吗？你知道你的票被官方锁了多少吗？ 
2371305025,Qbicccccc,男,浙江 杭州,,4407761473815601,         夕阳粉丝团又一次追星失败 tb上票价翻倍了           
5574507460,那你喜欢晴天还是雨天,女,安徽,2000-12-04,4407761385164544,                
3760354675,ciiiiiiiriiiiiii,女,浙江 杭州,天蝎座,4407761372281841,          #周杰伦杭州#    #周杰伦杭州演唱会#   我不是黄牛！我真不是黄牛！！我脑子抽筋了买了1700的票，结果除了我小伙伴都是900得票，有没有旁友跟我换900的       
2209958194,辣味迪,女,江苏 南京,1995-10-22,4407761359948837,         抢到济南十月27的 单张900看台 南京站没抢到 又买了别人的南京场 就放弃济南了 也可换南京 
3544085912,碳酸终结者KK,女,浙江 台州,1998-09-30,4407761359672429,          求16两张500连坐！！因为那天最好的朋友过生日！！求求求！黄牛骗子都不用来          
2747345987,非主流大哥哥,女,浙江 温州,,4407761351539140,        从上海站到杭州站，一路陪跑，我太难了 
1827017574,花沢芹菜,女,广东 广州,1998-04-17,4407761313689929,        我枯了男朋友就只抢到了一张16号杭州的票 不开心          
2468469555,南珞_字天霸,男,浙江 温州,1995-01-17,4407761305619246,         都在转票求票   我想问下有没有后援会的活动，现场可以领手幅吗，需要带灯牌吗，需要我现在开始怼超话等级吗          
5704957037,火锅心头好,女,湖北,2008-01-01,4407761280064304,         杭州17号900换500，有人吗？ 
5710835025,北空港南城海,女,浙江,,4407761267455606,         帮同事抢的 她自己抢到了 有要的可带价问 
3985186217,CCCcHeNzL,男,上海 虹口区,1994-04-26,4407761221502458,          #周杰伦演唱会#    #周杰伦杭州演唱会#    #周杰伦上海演唱会#    一时心急只下单了一张   ，本人在上海，有跟我同样情况，人在杭州抢了一张上海的票的小伙伴吗，咱俩可以换换嘛   ，奔驰中心环境好，我可以加点价没关系的   ，磕头了🙃 
1931485950,BIKMANEE,女,浙江 杭州,01-01,4407761209234414,         超话变成了黄牛和粉牛专场    
2837109314,没有酒窝的头像,女,其他,0001-00-00,4407761184022930,         有人多买了票的吗 转我😭 
3507947395,我可以一天吃三顿,女,浙江 温州,双鱼座,4407761171040862,我太难了，，等到杭州，抢不到 
1898668210,Mr_caiiiiii,男,浙江 杭州,金牛座,4407761154222540,         求两张杭州的票，价格随意，卖的联系我 
2805677152,Iron小菜,男,上海 徐汇区,1989-11-20,4407761137706114,         求杭州两张连座票 
3008212045,司玉哲,男,其他,1900-01-01,4407761100235426,         太激动抢错日子了   抢了一张周日1700的票，有想换周六同价位的吗？或者有没有想要的？ 
7251060660,木子王见的soso,女,广东,1988-08-08,4407761062013268,  #周杰伦演唱会#   jl  #周杰伦杭州演唱会#   胖伦的票太难抢啦 @   
3058305461,爱伦伦y,女,浙江 嘉兴,1994-02-07,4407761050108619,         不知道是哪里出了错，这几年演唱会的票都好难抢，我真的好想见你，可我真的太难了    
2714008854,我就是你的化妆师呀,女,浙江 杭州,1988-02-14,4407761024488970,         断掉了      太尴尬了 
3743511392,今天很苦,女,浙江 绍兴,1999-04-04,4407761024482150,          有没有杭州换南京的 我是南京900 
1955370681,阿琲Hebe,女,其他,,4407760977939145,         老年人抢票 手速果然慢半拍   参与了就好    
5505503697,CchuYuu,女,浙江,1999-03-22,4407760894135889,         太难过了，一分钟全没了 
6023319611,HY-隔阂,男,浙江 温州,1998-08-08,4407760878302575,          #周杰伦演唱会#  杭州铂金名筑转租一个房间，采光很好，客厅有电视，做饭也方便，有需要的联系我15167859752微信号  
1792834310,_WendyJ,女,浙江 温州,01-01,4407760789772817,        太难了    
6429538606,甜糖精灵鹅,女,广东,天秤座,4407760748006796,         爽快！！！ 
3887949638,dys小龙女,女,其他,1994-03-10,4407760748004344,        
5874052481,今年我要长胖十斤,女,浙江 杭州,,4407760744070430,         太难了！！求两张900连，可溢价，恨死黄牛   黄牛勿扰！！！ 
3847695603,过得好一点吧-Y,男,浙江 湖州,1995-01-02,4407760743402236,         周六杭州内场两场，黄牛骗子别来 
2490625857,fivetwoone1,男,浙江,狮子座,4407760684969072,         求问大佬们下次抢票时间大概会在什么时候啊？🙏 
3863431269,Zz_654-2,女,浙江 杭州,水瓶座,4407760680622035,          求两张杭州连座看台票 周六周日都行啊 最好是原价的那种 抵制黄牛    太难了 
2269842700,丹宝的迪宝,男,浙江 杭州,1990-11-10,4407760642444663,        真心烦躁啊，这么多人抢票，每次提交订单就奔溃了。真正的歌迷几千几万人抢几张票。还不如那群狗比黄牛分配了很多票。这世道真垃圾。 
2509236993,lemon梦-,女,浙江 杭州,1996-09-05,4407760625630922,         卡点进去的，还是抢不到票，我太难了。    有姐妹组团在体育馆外面听的嘛     #周杰伦杭州演唱会#   
3579896253,Xback小胖丁,女,湖南 长沙,1995-09-25,4407760621777206,         运气爆棚    
5727652943,一小只Biubiu喵,女,浙江,1993-09-24,4407760567050936,         好烦，竟然没把手机放身上然后忘记抢票，现在一群黄牛到处叫……… 
